url,language,date,title,description,imageUrl
https://www.thenationalnews.com/mena/2023/12/21/gaza-displaced-home/,English,2023-12-21,Gazans pay a heavy price for the 'dream of going home' to Khan Younis,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/LYalge8j-eerYn-elDXkwjU0aNs=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/CMRHGZXV26PJ3WYYQF2T3K4TLI.jpg
https://www.thenewhumanitarian.org/news-feature/2023/12/21/gaza-nasser-hospital-after-eleven-weeks-war,English,2023-12-21,"Revisiting Gaza’s Nasser Hospital, after 11 weeks of war",,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-12/nasser-hospital-gaza-header.jpg.webp?itok=A7WL2Ufx
https://www.thenationalnews.com/mena/2023/12/22/moroccan-activists-fighting-child-marriage-to-offer-girls-a-brighter-future/,English,2023-12-22,Moroccan activists fighting child marriage to offer girls a brighter future,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/w0YPhhjLvnoMnK1yAj-mmsIQGMA=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/NBTQ3P2NMJBEPHE2WEBQ4ND2L4.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/12/23/israels-war-in-gaza-leaves-hundreds-of-women-widowed-without-support/,English,2023-12-23,Israel's war in Gaza leaves hundreds of women widowed without support,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/vsjp4Fxz-Y6z8Io_S7e8XVdM_aY=/800x0/filters:format(jpg):quality(70):focal(2875x2280:2885x2290)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/Z3J6K7ZG6LEF4JEIWOC65KWU3M.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/12/25/palestinian-paramedic-recounts-torture-during-17-days-of-detention-by-israeli-army/,English,2023-12-25,Palestinian paramedic recounts torture during 17 days of detention by Israeli army,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/YzGZ6TMhmpKwzEZRA45xslOMQFI=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/AWKCTJOVJBDHLKZ3MZOSAN54ZI.JPE
https://www.thenationalnews.com/gulf-news/2023/12/29/yemen-road-paves-way-to-safety-for-neglected-rural-communities/,English,2023-12-29,Yemen road paves way to safety for neglected rural communities,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/zZnr-ZXlPVtmlL97eofxTIaagpM=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/QYA5VKZALJCA5LVMJOP5XCJVKI.jpg
https://www.thenationalnews.com/world/2024/01/01/gaza-tech-volunteers-help-locals-re-connect-with-family-amid-chaos-of-war/,English,2024-01-01,Gaza tech volunteers help locals reconnect with family amid chaos of war,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/vPdOenD9idnQBCurV7CCbznxbQk=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/P5SOS2VNKFAK7H6ZBYDWETDRRA.jpg
https://www.thenationalnews.com/mena/2024/01/13/gaza-families-forced-to-sleep-in-lorries-as-winter-temperatures-drop/,English,2024-01-13,"Gaza families forced to sleep in lorries as winter temperatures drop","The Safi family have little to shield them from the cold nights as temperatures drop in Al Mawasi, a small part of Gaza that has been declared a so-called ""safe zone"" by Israel.",https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/v2/WUFV53AXYVG6FDYKNKUBDJ5Q7U.jpg?smart=true&auth=9f0d984c7b19ca2029006c0eb6dda2f257faf1e34658c5629ab7e7535aaf17d1&width=1000&height=750
https://www.thenationalnews.com/mena/2024/01/13/amazigh-new-year-celebrated-officially-for-first-time-in-morocco/,English,2024-01-13,"Amazigh New Year celebrated officially for first time in Morocco
","For decades, Morocco’s indigenous Amazigh communities celebrated their new year, observed on January 13, unofficially among family and friends.",https://d27020bajtkr6c.cloudfront.net/01-13-2024/t_64965d59c7b644aaad64c47a676baf91_name_Ajial_Souss_band_performs_at_a_concert_celebrating_Amazigh_new_year_in_the_city_of_Agadir_on_January_9__2024_Photo_by_Elkhalil_Elomari.jpeg
https://www.thenationalnews.com/world/2024/01/16/displaced-gazans-see-brief-respite-in-national-football-teams-match/,English,2024-01-16,"Displaced Gazans see brief respite in national football team's match
","Displaced men with no access to TV followed the game through WhatsApp groups, sharing updates. Mohamed Souleimane / The National
",https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/v2/F6UVCZ3VAVGJFDQ57IMPTHY7AQ.jpg?smart=true&auth=b449a33e548f9ffe3cff44111f0b8181504eee95844fccd87bfb6a3616c8e6bc&width=1000&height=750
https://www.thenationalnews.com/mena/palestine-israel/2024/01/17/gazas-charity-kitchens-struggle-with-dwindling-supplies-and-rising-costs/,English,2024-01-17,"Gaza's charity kitchens struggle with dwindling supplies and rising costs
","Tekeyas in Gaza rely on donations from abroad and humanitarian aid to provide hot meals for thousands of displaced families. Photo: Mohamed Solaimane
",https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/v2/7Z5455UX3FH3PBO3KK6Y4Y5A2A.jpg?smart=true&auth=7b82a278456fde1ba9f8d315d02865425ba6c2014e19f94271b8d69e62679571&width=1000&height=533
https://www.thenewhumanitarian.org/interview/2024/01/25/palestine-gaza-people-vox-pop-remember-time-before-war,English,2024-01-25,"People in Gaza remember a time before the war, and plead for it to end
","The biggest challenge is continuing life. Every detail, small or big, is a challenge and obstacle.",https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2024-01/gaza-vox-pop-header.jpg.webp?itok=rwrnW2H0
https://www.thenewhumanitarian.org/news-feature/2024/01/31/israel-palestine-gaza-al-mawasi-ground-fighting-reaches-safe-zones,English,2024-01-31,Ground fighting reaches one of Gaza’s last supposed ‘safe zones’ ,Where should we go? Fly to the sky or drown in the sea?,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2024-01/header-almalwasi.jpg.webp?itok=ONIumkWi
https://www.thenationalnews.com/mena/palestine-israel/2024/02/03/as-inhumane-as-it-gets-fleeing-gazans-seek-refuge-in-empty-chicken-coops/,English,2024-02-03,As inhumane as it gets': Fleeing Gazans seek refuge in empty chicken coops,"More than 40 members of the Yamani family live in an empty turkey shed in Al Mawasi
",https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/v2/NU22QSV2ARFEJFVXLEXTA7BZTI.jpg?smart=true&auth=273f3a7138fffecd1693c0f0200949e2d5b999214a4e08a7fb337f6700faf82c&width=1000&height=750
https://www.thenewhumanitarian.org/news-feature/2024/02/07/sudan-war-digital-money-online-banking-apps,English,2024-02-07,"Digital money apps become a lifeline for war-affected Sudanese
","‘I only realised their value when my money and belongings were stolen right in front of my eyes.’

",https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2024-02/header-somalia-fintech.jpg.webp?itok=kl_y5S7Q
https://www.thenewhumanitarian.org/2024/02/12/inside-siege-gaza-largest-remaining-hospital-nasser-khan-younis,English,2024-02-12,"Inside the siege on Gaza’s largest remaining hospital
","‘Israeli snipers are everywhere, shooting people in the corridors of the hospital and the entrance.’

",https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2024-02/nasser-hospital-inside-12-feb-2024.jpg.webp?itok=bEeMRh_n
https://www.positive.news/society/para-cyclists-aid-displaced-people-gaza/,English,2024-02-14,"The para-cyclists delivering aid to displaced Gazans against all odds
","A symbol of human resilience, Gaza’s para-cyclists ride through bombsites delivering aid to displaced people",https://www.positive.news/wp-content/uploads/2024/02/1200-%C3%97-800px-9-1800x0-c-center.jpg
https://www.aljazeera.com/news/2024/2/17/how-the-songbirds-of-rafah-help-palestinians-cope-with-the-terror-of-war,English,2024-02-17,"How the songbirds of Rafah help Palestinians cope with the terror of war
","Canaries, lovebirds and goldfinches are muffling the sounds of Israel’s terrifying bombardment of Gaza with their songs.

",https://www.aljazeera.com/wp-content/uploads/2024/02/Gaza_s-birds-1-1707387857.jpg?resize=770%2C513&quality=80
https://www.thenewhumanitarian.org/opinion/first-person/2024/02/20/sudan-war-sudanese-journalist-describes-horror-she-cannot-cover,English,2024-02-20,"A Sudanese journalist describes the horrors of a war she cannot cover
","‘Will I survive? Will I emerge unscathed? If I am killed, will I be buried, or will my body be left on the streets for the dogs to eat?’

",https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2024-02/header-sudan-drone-khartoum.jpg.webp?itok=IuLF5PgE
https://www.thenationalnews.com/mena/2024/02/21/red-sea-attacks-depriving-yemeni-fishermen-of-their-livelihood/?utm_source=whatsapp&utm_medium=socialsharebtn,English,2024-02-21,"Red Sea attacks depriving Yemeni fishermen of their livelihood
",Fishermen told to stay close to shore as international warships seek to stop Houthis from hitting commercial vessels,https://d27020bajtkr6c.cloudfront.net/02-16-2024/t_7c68e57f87a945c1954f661dbd7ea451_name_Yemen_Still_6.jpg
https://www.thenewhumanitarian.org/news-feature/2024/02/21/turkish-airstrikes-northeast-syria-leave-millions-short-power-fuel-and,English,2024-02-21,"Turkish airstrikes in northeast Syria leave millions short of power, fuel, and water
","‘The escalation threatens to destabilise an already volatile region, which is sheltering hundreds of thousands of internally displaced people from across Syria.’
",https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2024-02/syria-conflict-oil-header.jpg.webp?itok=TP2zY-ZW
https://www.thenewhumanitarian.org/video/2024/02/27/snapshots-palestinian-photographer-captures-life-under-bombardment-gaza,English,2024-02-27,"Snapshots: Palestinian journalists capture life under bombardment in Gaza
","Despite the risks, the journalists continue to try to keep the spotlight on the suffering of Palestinian civilians.

",https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2024-02/gaza-snapshots-27-02-2024.jpg.webp?itok=1FdeGtPy
